"_time",accountId,awsRegion,eventName,sourcetype,"src_ip",user,userAgent
"1515641818.000",481861311200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642115.000",474016418400,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642115.000",49922882800,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642376.000",331412876000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515642376.000",742226062400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515642377.000",313425100800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642377.000",264009582400,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642377.000",123001872400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642377.000",579342500800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642377.000",145116732400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642378.000",130422460000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515642458.000",248380418400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515643061.000",228356164000,"eu-west-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644012.000",760353057600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644072.000",616608450800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644073.000",158213868000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644132.000",38430562000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644132.000",172774864800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515644176.000",422869099600,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515644176.000",11062594800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515644177.000",668814155200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515644177.000",31599152000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515644177.000",476756342000,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515644177.000",391645784000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515644177.000",343629730800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515644177.000",725461550800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645076.000",247613848000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515645076.000",89693423200,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515645077.000",606782738400,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645077.000",479020899600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645077.000",579823075600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645077.000",135373204400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645077.000",746728440400,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515645078.000",374608202400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515646662.000",515630282000,"us-west-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515647012.000",135444632000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515647012.000",76327608400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515647257.000",442455877200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647576.000",783911310000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647776.000",602819287600,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515647776.000",493781763600,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515647777.000",549404869600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647777.000",70447312400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647777.000",495656996800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647777.000",106508970800,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647777.000",749066384400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647778.000",151800558400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515647894.000",27839468800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515649112.000",507446104800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649472.000",534103369600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649473.000",120721900800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649532.000",308219595200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649533.000",420847736000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649713.000",365198929200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515649816.000",624663864000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515650252.000",217813514000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650252.000",822507125600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650258.000",509446784000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515650258.000",437590388000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515650260.000",291121050000,"sa-east-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650260.000",385049326400,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650260.000",214400334400,"us-east-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650261.000",633526757600,"ap-northeast-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650261.000",530399452400,"ap-south-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650312.000",320072005600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515650313.000",624892111200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515652915.000",448948595600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515652916.000",266478072400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515655712.000",717069897600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515655763.000",59590189600,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515655763.000",535785540000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515655772.000",219745030000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515655772.000",739301076000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515655832.000",330256724400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515656216.000",675832230400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515656216.000",175680782400,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515657092.000",446717676400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515657092.000",60666304000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515657415.000",156683191200,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515657416.000",15743224000,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515659253.000",84894085600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515659312.000",833929957200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515660212.000",478939741600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515660212.000",495270339200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515661062.000",579173170800,"ap-southeast-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515661915.000",831553327600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515661915.000",850030092400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664863.000",112135954000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664876.000",460328048400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515664876.000",188508066800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-104-generic"
"1515664876.000",567288313600,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664877.000",66715871600,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664877.000",166361136800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664877.000",417402090400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664877.000",500950477200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515664878.000",374401328800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-104-generic Botocore/1.5.95"
"1515702947.000",111589815029,"us-west-2",AuthorizeSecurityGroupIngress,"aws:cloudtrail","74.207.253.34",edith,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515762572.000",20502310400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515762572.000",701064293600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515762632.000",360018118400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515762632.000",564188252400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515762885.000",668818210000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762955.000",687336308000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515762955.000",154447832400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515762955.000",852388623200,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762955.000",3020966000,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762955.000",520734984400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762956.000",234226450000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762956.000",157560061200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515762956.000",270193275600,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763112.000",463668881200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763112.000",175062788800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763172.000",355227776800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763172.000",491408294400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763207.000",95080922800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763232.000",424172946400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763232.000",749869634000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763292.000",547391934000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763292.000",649413269200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515763526.000",427023066400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763558.000",557708894400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763558.000",259510379600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763844.000",364744492000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763855.000",743517126400,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515763855.000",504376750000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515763855.000",67757180000,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763855.000",68763428800,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763855.000",406915856400,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763856.000",732514974800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763856.000",333734189200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515763856.000",310197507200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515764012.000",767301022000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515764012.000",291779182000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515764072.000",512457873600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
